Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours,Month,Day
D5,2022-09-09 00:00:00,Barback,13,1.0,2.0,2.0,9,Friday
D5,2022-09-09 00:00:00,Barback,14,1.0,2.0,2.0,9,Friday
D5,2022-09-09 00:00:00,Barback,15,1.0,2.0,1.0,9,Friday
D5,2022-09-09 00:00:00,Barback,16,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,17,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,18,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,19,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,20,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,21,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,22,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,23,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-09 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-10 00:00:00,Barback,7,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Saturday
D5,2022-09-10 00:00:00,Barback,8,2.0,2.0,2.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,9,2.0,2.0,1.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,10,2.0,2.0,2.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,11,2.0,2.0,1.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,12,2.0,2.0,1.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,13,2.0,2.0,2.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,14,2.0,2.0,2.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,15,1.0,2.0,2.0,9,Saturday
D5,2022-09-10 00:00:00,Barback,16,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,17,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,18,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,19,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,20,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,21,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,22,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,23,1.5,1.5,1.5,9,Saturday
D5,2022-09-10 00:00:00,Barback,24,1.25,1.25,1.25,9,Saturday
D5,2022-09-11 00:00:00,Barback,7,1.25,1.25,1.25,9,Sunday
D5,2022-09-11 00:00:00,Barback,8,2.0,2.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,9,2.0,4.0,0.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,10,2.0,4.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,11,2.0,4.0,1.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,12,2.0,4.0,1.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,13,2.0,4.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,14,2.0,4.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,15,2.0,4.0,1.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,16,1.0,2.0,1.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,17,1.0,2.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,18,1.0,2.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,19,1.0,2.0,2.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,20,1.0,2.0,1.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,21,1.0,2.0,0.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,22,1.0,2.0,0.0,9,Sunday
D5,2022-09-11 00:00:00,Barback,23,1.5,1.5,1.5,9,Sunday
D5,2022-09-11 00:00:00,Barback,24,1.0,1.0,1.0,9,Sunday
D5,2022-09-12 00:00:00,Barback,6,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-12 00:00:00,Barback,7,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-12 00:00:00,Barback,8,1.0,1.0,0.0,9,Monday
D5,2022-09-12 00:00:00,Barback,9,1.0,1.0,0.0,9,Monday
D5,2022-09-12 00:00:00,Barback,10,1.0,1.0,1.0,9,Monday
D5,2022-09-12 00:00:00,Barback,11,1.0,1.0,1.0,9,Monday
D5,2022-09-12 00:00:00,Barback,12,1.0,1.0,1.0,9,Monday
D5,2022-09-12 00:00:00,Barback,13,1.0,1.0,1.0,9,Monday
D5,2022-09-12 00:00:00,Barback,14,1.0,1.0,0.0,9,Monday
D5,2022-09-12 00:00:00,Barback,15,1.75,1.75,1.75,9,Monday
D5,2022-09-12 00:00:00,Barback,16,1.0,1.0,1.0,9,Monday
D5,2022-09-12 00:00:00,Barback,17,1.0,2.0,2.0,9,Monday
D5,2022-09-12 00:00:00,Barback,18,1.0,2.0,2.0,9,Monday
D5,2022-09-12 00:00:00,Barback,19,1.0,2.0,2.0,9,Monday
D5,2022-09-12 00:00:00,Barback,20,1.0,2.0,2.0,9,Monday
D5,2022-09-12 00:00:00,Barback,21,1.0,2.0,1.0,9,Monday
D5,2022-09-12 00:00:00,Barback,22,1.0,2.0,0.0,9,Monday
D5,2022-09-12 00:00:00,Barback,23,1.25,1.25,1.25,9,Monday
D5,2022-09-12 00:00:00,Barback,24,1.0,1.0,1.0,9,Monday
D5,2022-09-13 00:00:00,Barback,7,1.0,1.0,1.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,8,1.0,1.0,1.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,9,1.0,1.0,1.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,10,1.0,1.0,1.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,11,1.0,1.0,1.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,12,1.0,1.0,0.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,13,1.0,1.0,2.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,14,1.0,1.0,2.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,15,1.0,1.0,0.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,16,1.0,1.0,1.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,17,1.0,2.0,2.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,18,1.0,2.0,2.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,19,1.0,2.0,2.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,20,1.0,2.0,2.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,21,1.0,2.0,0.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,22,1.0,2.0,0.0,9,Tuesday
D5,2022-09-13 00:00:00,Barback,23,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Tuesday
D5,2022-09-13 00:00:00,Barback,24,1.0,1.0,1.0,9,Tuesday
D5,2022-09-14 00:00:00,Barback,6,1.0,1.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,7,1.0,1.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,8,1.0,1.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,9,1.0,1.0,0.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,10,1.0,2.0,0.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,11,1.0,2.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,12,1.0,2.0,0.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,13,1.0,2.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,14,1.0,2.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,15,1.0,2.0,0.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,16,1.5,1.5,1.5,9,Wednesday
D5,2022-09-14 00:00:00,Barback,17,1.0,2.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,18,1.0,2.0,2.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,19,1.0,2.0,2.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,20,1.0,2.0,2.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,21,1.0,2.0,2.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,22,1.0,2.0,1.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,23,1.0,2.0,0.0,9,Wednesday
D5,2022-09-14 00:00:00,Barback,24,1.0,1.0,1.0,9,Wednesday
D5,2022-09-15 00:00:00,Barback,6,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,7,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,8,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,9,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,10,1.5,1.5,1.5,9,Thursday
D5,2022-09-15 00:00:00,Barback,11,1.5,1.5,1.5,9,Thursday
D5,2022-09-15 00:00:00,Barback,12,1.5,1.5,1.5,9,Thursday
D5,2022-09-15 00:00:00,Barback,13,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,14,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,15,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Thursday
D5,2022-09-15 00:00:00,Barback,16,1.0,1.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,17,1.0,2.0,1.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,18,1.0,2.0,2.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,19,1.0,2.0,2.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,20,1.0,2.0,2.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,21,1.0,2.0,0.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,22,1.0,2.0,0.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,23,1.0,2.0,0.0,9,Thursday
D5,2022-09-15 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Thursday
D5,2022-09-16 00:00:00,Barback,7,1.25,1.25,1.25,9,Friday
D5,2022-09-16 00:00:00,Barback,8,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,9,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,10,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,11,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,12,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,13,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,14,1.5,1.5,1.5,9,Friday
D5,2022-09-16 00:00:00,Barback,15,2.0,2.0,2.0,9,Friday
D5,2022-09-16 00:00:00,Barback,16,1.0,2.0,2.0,9,Friday
D5,2022-09-16 00:00:00,Barback,17,1.0,2.0,2.0,9,Friday
D5,2022-09-16 00:00:00,Barback,18,1.0,2.0,2.0,9,Friday
D5,2022-09-16 00:00:00,Barback,19,1.0,2.0,2.0,9,Friday
D5,2022-09-16 00:00:00,Barback,20,1.0,2.0,1.0,9,Friday
D5,2022-09-16 00:00:00,Barback,21,1.0,2.0,1.0,9,Friday
D5,2022-09-16 00:00:00,Barback,22,1.0,2.0,1.0,9,Friday
D5,2022-09-16 00:00:00,Barback,23,1.0,2.0,0.0,9,Friday
D5,2022-09-16 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-17 00:00:00,Barback,7,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Saturday
D5,2022-09-17 00:00:00,Barback,8,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,9,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,10,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,11,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,12,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,13,2.2,2.2,2.2,9,Saturday
D5,2022-09-17 00:00:00,Barback,14,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,15,3.0,3.0,3.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,16,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,17,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,18,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,19,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,20,2.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,21,1.0,2.0,2.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,22,2.0,2.0,1.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,23,2.0,2.0,0.0,9,Saturday
D5,2022-09-17 00:00:00,Barback,24,1.25,1.25,1.25,9,Saturday
D5,2022-09-18 00:00:00,Barback,7,1.25,1.25,1.25,9,Sunday
D5,2022-09-18 00:00:00,Barback,8,2.0,2.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,9,1.0,4.0,1.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,10,1.0,4.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,11,1.0,4.0,1.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,12,1.0,4.0,1.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,13,1.0,4.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,14,1.0,4.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,15,1.0,4.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,16,2.0,2.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,17,2.0,2.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,18,2.0,2.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,19,2.0,2.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,20,2.0,2.0,2.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,21,2.0,2.0,1.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,22,2.0,2.0,0.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,23,2.0,2.0,0.0,9,Sunday
D5,2022-09-18 00:00:00,Barback,24,1.0,1.0,1.0,9,Sunday
D5,2022-09-19 00:00:00,Barback,6,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-19 00:00:00,Barback,7,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-19 00:00:00,Barback,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-19 00:00:00,Barback,9,1.25,1.25,1.25,9,Monday
D5,2022-09-19 00:00:00,Barback,10,1.25,1.25,1.25,9,Monday
D5,2022-09-19 00:00:00,Barback,11,1.25,1.25,1.25,9,Monday
D5,2022-09-19 00:00:00,Barback,12,1.25,1.25,1.25,9,Monday
D5,2022-09-19 00:00:00,Barback,13,1.25,1.25,1.25,9,Monday
D5,2022-09-19 00:00:00,Barback,14,1.25,1.25,1.25,9,Monday
D5,2022-09-19 00:00:00,Barback,15,1.75,1.75,1.75,9,Monday
D5,2022-09-19 00:00:00,Barback,16,1.0,1.0,0.0,9,Monday
D5,2022-09-19 00:00:00,Barback,17,1.0,2.0,2.0,9,Monday
D5,2022-09-19 00:00:00,Barback,18,1.0,2.0,2.0,9,Monday
D5,2022-09-19 00:00:00,Barback,19,1.0,2.0,2.0,9,Monday
D5,2022-09-19 00:00:00,Barback,20,1.0,2.0,2.0,9,Monday
D5,2022-09-19 00:00:00,Barback,21,1.0,2.0,1.0,9,Monday
D5,2022-09-19 00:00:00,Barback,22,1.0,2.0,0.0,9,Monday
D5,2022-09-19 00:00:00,Barback,23,1.0,2.0,0.0,9,Monday
D5,2022-09-19 00:00:00,Barback,24,1.0,1.0,1.0,9,Monday
D5,2022-09-20 00:00:00,Barback,7,1.0,1.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,8,1.0,1.0,0.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,9,1.0,1.0,0.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,10,1.0,1.0,2.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,11,1.0,1.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,12,1.0,1.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,13,1.0,1.0,2.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,14,1.0,1.0,0.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,15,1.0,1.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,16,1.0,1.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,17,1.0,2.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,18,1.0,2.0,2.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,19,1.0,2.0,2.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,20,1.0,2.0,2.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,21,1.0,2.0,1.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,22,1.0,2.0,0.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,23,1.0,2.0,0.0,9,Tuesday
D5,2022-09-20 00:00:00,Barback,24,1.0,1.0,1.0,9,Tuesday
D5,2022-09-21 00:00:00,Barback,6,1.0,1.0,1.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,7,1.0,1.0,1.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,8,1.0,1.0,1.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,9,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Wednesday
D5,2022-09-21 00:00:00,Barback,10,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Wednesday
D5,2022-09-21 00:00:00,Barback,11,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Wednesday
D5,2022-09-21 00:00:00,Barback,12,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Wednesday
D5,2022-09-21 00:00:00,Barback,13,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Wednesday
D5,2022-09-21 00:00:00,Barback,14,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Wednesday
D5,2022-09-21 00:00:00,Barback,15,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Wednesday
D5,2022-09-21 00:00:00,Barback,16,1.0,1.0,0.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,17,2.0,2.0,1.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,18,2.0,2.0,2.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,19,2.0,2.0,2.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,20,2.0,2.0,2.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,21,2.0,2.0,2.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,22,2.0,2.0,0.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,23,1.0,1.0,1.0,9,Wednesday
D5,2022-09-21 00:00:00,Barback,24,1.0,1.0,1.0,9,Wednesday
D5,2022-09-22 00:00:00,Barback,6,1.0,1.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,7,1.0,1.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,8,1.0,1.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,9,1.0,1.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,10,1.5,1.5,1.5,9,Thursday
D5,2022-09-22 00:00:00,Barback,11,1.5,1.5,1.5,9,Thursday
D5,2022-09-22 00:00:00,Barback,12,1.5,1.5,1.5,9,Thursday
D5,2022-09-22 00:00:00,Barback,13,1.0,1.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,14,1.0,1.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,15,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Thursday
D5,2022-09-22 00:00:00,Barback,16,1.5,1.5,1.5,9,Thursday
D5,2022-09-22 00:00:00,Barback,17,1.0,2.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,18,1.0,2.0,2.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,19,1.0,2.0,2.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,20,1.0,2.0,2.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,21,1.0,2.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,22,1.0,2.0,1.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,23,1.0,2.0,0.0,9,Thursday
D5,2022-09-22 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Thursday
D5,2022-09-23 00:00:00,Barback,7,1.25,1.25,1.25,9,Friday
D5,2022-09-23 00:00:00,Barback,8,1.0,1.0,0.0,9,Friday
D5,2022-09-23 00:00:00,Barback,9,1.0,2.0,1.0,9,Friday
D5,2022-09-23 00:00:00,Barback,10,1.0,2.0,2.0,9,Friday
D5,2022-09-23 00:00:00,Barback,11,1.0,2.0,0.0,9,Friday
D5,2022-09-23 00:00:00,Barback,12,1.0,2.0,2.0,9,Friday
D5,2022-09-23 00:00:00,Barback,13,1.0,2.0,2.0,9,Friday
D5,2022-09-23 00:00:00,Barback,14,1.0,2.0,2.0,9,Friday
D5,2022-09-23 00:00:00,Barback,15,1.0,2.0,1.0,9,Friday
D5,2022-09-23 00:00:00,Barback,16,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,17,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,18,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,19,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,20,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,21,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,22,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,23,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-23 00:00:00,Barback,24,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Friday
D5,2022-09-24 00:00:00,Barback,7,1.6666666666666667,1.6666666666666667,1.6666666666666667,9,Saturday
D5,2022-09-24 00:00:00,Barback,8,2.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,9,2.0,2.0,1.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,10,2.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,11,2.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,12,2.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,13,1.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,14,1.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,15,3.0,3.0,3.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,16,1.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,17,1.0,2.0,2.0,9,Saturday
D5,2022-09-24 00:00:00,Barback,18,1.5,1.5,1.5,9,Saturday
D5,2022-09-24 00:00:00,Barback,19,1.5,1.5,1.5,9,Saturday
D5,2022-09-24 00:00:00,Barback,20,1.5,1.5,1.5,9,Saturday
D5,2022-09-24 00:00:00,Barback,21,1.5,1.5,1.5,9,Saturday
D5,2022-09-24 00:00:00,Barback,22,1.5,1.5,1.5,9,Saturday
D5,2022-09-24 00:00:00,Barback,23,1.5,1.5,1.5,9,Saturday
D5,2022-09-24 00:00:00,Barback,24,1.25,1.25,1.25,9,Saturday
D5,2022-09-25 00:00:00,Barback,7,1.25,1.25,1.25,9,Sunday
D5,2022-09-25 00:00:00,Barback,8,2.0,2.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,9,1.0,4.0,1.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,10,1.0,4.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,11,1.0,4.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,12,1.0,4.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,13,1.0,4.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,14,1.0,4.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,15,1.0,4.0,1.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,16,1.0,2.0,1.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,17,1.0,2.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,18,1.0,2.0,1.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,19,1.0,2.0,2.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,20,1.0,2.0,1.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,21,1.0,2.0,1.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,22,1.0,2.0,0.0,9,Sunday
D5,2022-09-25 00:00:00,Barback,23,1.5,1.5,1.5,9,Sunday
D5,2022-09-25 00:00:00,Barback,24,1.0,1.0,1.0,9,Sunday
D5,2022-09-26 00:00:00,Barback,6,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-26 00:00:00,Barback,7,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-26 00:00:00,Barback,8,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-26 00:00:00,Barback,9,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,10,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,11,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,12,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,13,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,14,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,15,1.75,1.75,1.75,9,Monday
D5,2022-09-26 00:00:00,Barback,16,1.3333333333333333,1.3333333333333333,1.3333333333333333,9,Monday
D5,2022-09-26 00:00:00,Barback,17,1.0,2.0,1.0,9,Monday
D5,2022-09-26 00:00:00,Barback,18,1.0,2.0,2.0,9,Monday
D5,2022-09-26 00:00:00,Barback,19,1.0,2.0,2.0,9,Monday
D5,2022-09-26 00:00:00,Barback,20,1.0,2.0,2.0,9,Monday
D5,2022-09-26 00:00:00,Barback,21,1.0,2.0,1.0,9,Monday
D5,2022-09-26 00:00:00,Barback,22,1.0,2.0,1.0,9,Monday
D5,2022-09-26 00:00:00,Barback,23,1.25,1.25,1.25,9,Monday
D5,2022-09-26 00:00:00,Barback,24,1.0,1.0,1.0,9,Monday
